suburb,year,property_type,num_bedrooms,avg_price,avg_min_nights,avg_num_reviews,avg_occupancy_rate,lat,lon,n_transport_1km,n_school_1km,n_food_1km,n_shop_1km,n_hospital_1km,n_landmark_1km,n_transport_3km,n_school_3km,n_food_3km,n_shop_3km,n_hospital_3km,n_landmark_3km
DIAMOND CREEK,2016,HOUSE,1,56,1.2,3.8,0.438524309,-37.642629,145.217595,0,0,0,0,0,0,6,9,16,21,9,16
DIAMOND CREEK,2016,APARTMENT,1,85,2,0,0,-37.642629,145.217595,0,0,0,0,0,0,6,9,16,21,9,16
DIAMOND CREEK,2017,HOUSE,3,149,2,1,0.025806452,-37.642629,145.217595,0,0,0,0,0,0,6,9,16,21,9,16
DIAMOND CREEK,2017,HOUSE,1,69,1,2,0.7,-37.642629,145.217595,0,0,0,0,0,0,6,9,16,21,9,16
DIAMOND CREEK,2017,HOUSE,2,75,1,0,0,-37.642629,145.217595,0,0,0,0,0,0,6,9,16,21,9,16
CHRISTMAS HILLS,2015,HOUSE,2,175,1,18.5,0.111368474,-37.650855,145.317827,0,0,0,0,0,2,0,1,0,0,0,9
CHRISTMAS HILLS,2016,HOUSE,2,180,1,40.33333333,0.463264757,-37.650855,145.317827,0,0,0,0,0,2,0,1,0,0,0,9
CHRISTMAS HILLS,2017,HOUSE,2,201,2,57,0.676557864,-37.650855,145.317827,0,0,0,0,0,2,0,1,0,0,0,9
SMITHS GULLY,2015,HOUSE,1,135.5,1,21.5,0.119674389,-37.620131,145.287916,0,0,0,0,0,1,0,2,5,5,0,18
SMITHS GULLY,2016,HOUSE,1,138,1,15,0.08332381,-37.620131,145.287916,0,0,0,0,0,1,0,2,5,5,0,18
SMITHS GULLY,2017,HOUSE,2,84,1,0,0,-37.620131,145.287916,0,0,0,0,0,1,0,2,5,5,0,18
SMITHS GULLY,2017,HOUSE,1,160,1,43.5,0.263169881,-37.620131,145.287916,0,0,0,0,0,1,0,2,5,5,0,18
ST ANDREWS,2015,HOUSE,2,164.5,1.5,18.5,0.572222222,,,,,,,,,,,,,,
ST ANDREWS,2016,HOUSE,2,173.3333333,1,32.66666667,0.663849765,,,,,,,,,,,,,,
ST ANDREWS,2017,HOUSE,2,180,1,45,0.7,,,,,,,,,,,,,,
WHITTLESEA,2015,HOUSE,3,440,2,1.5,0.049655172,-37.513714,145.115089,13,7,27,22,6,17,20,7,29,22,6,20
WHITTLESEA,2016,HOUSE,2,440,2,5.5,0.133505917,-37.513714,145.115089,13,7,27,22,6,17,20,7,29,22,6,20
WHITTLESEA,2016,HOUSE,3,440,2,2,0.05,-37.513714,145.115089,13,7,27,22,6,17,20,7,29,22,6,20
WHITTLESEA,2017,HOUSE,2,440,2,7,0.16091954,-37.513714,145.115089,13,7,27,22,6,17,20,7,29,22,6,20
BUNDOORA,2015,HOUSE,1,47.16666667,5.166666667,0.833333333,0.0072661,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2015,HOUSE,3,184.5,5,0.5,0.016286645,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2016,HOUSE,1,55.7,2.4,1.833333333,0.028825827,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2016,HOUSE,3,132,5,4.75,0.131122433,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2016,APARTMENT,1,34,2.5,8,0.049351471,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2016,APARTMENT,2,129,2,1.5,0.075324269,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,HOUSE,1,65.5,2.666666667,1.916666667,0.115685898,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,HOUSE,3,212.5,2.5,8,0.185507246,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,HOUSE,2,93.5,1.5,8,0.204040404,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,APARTMENT,1,88,1,14.66666667,0.100872395,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,APARTMENT,3,176,4,0,0,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
BUNDOORA,2017,APARTMENT,2,188.5,1.5,2.5,0.158730159,-37.70132,145.071967,20,8,10,20,16,13,22,40,65,34,60,23
THOMASTOWN,2015,HOUSE,3,111,7,2,0.126696833,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2015,HOUSE,1,113.5,1,0,0,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2016,HOUSE,3,123,1.666666667,4,0.04607439,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2016,HOUSE,1,114,1,0,0,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2016,HOUSE,2,64,1,0,0,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2017,HOUSE,1,52.25,1.25,4.75,0.098950102,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
THOMASTOWN,2017,HOUSE,3,130,2,19,0.2228739,-37.680338,145.014287,21,6,40,23,30,11,23,20,73,42,51,20
DOREEN,2015,HOUSE,1,43,1,0.5,0.00280112,-37.617671,145.154899,0,0,0,0,0,0,20,4,7,15,2,16
DOREEN,2016,HOUSE,1,76.57142857,1.857142857,2.571428571,0.028109411,-37.617671,145.154899,0,0,0,0,0,0,20,4,7,15,2,16
DOREEN,2017,HOUSE,1,81.33333333,3,4.333333333,0.073241506,-37.617671,145.154899,0,0,0,0,0,0,20,4,7,15,2,16
DOREEN,2017,HOUSE,3,139,2,7,0.108527132,-37.617671,145.154899,0,0,0,0,0,0,20,4,7,15,2,16
DOREEN,2017,APARTMENT,1,98,1,0,0,-37.617671,145.154899,0,0,0,0,0,0,20,4,7,15,2,16
LALOR,2015,HOUSE,1,37.5,1,5,0.039788008,-37.665857,145.017194,21,8,39,22,24,14,23,20,76,46,55,19
LALOR,2016,HOUSE,1,54,4,3.75,0.07295979,-37.665857,145.017194,21,8,39,22,24,14,23,20,76,46,55,19
LALOR,2017,HOUSE,1,67.5,7,3,0.11512118,-37.665857,145.017194,21,8,39,22,24,14,23,20,76,46,55,19
RESERVOIR,2015,HOUSE,1,43.43333333,1.7,11.03333333,0.108603937,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2015,HOUSE,2,101.375,6.75,2.875,0.145534561,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2015,HOUSE,3,180,2,0,0,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2015,APARTMENT,3,150,2.5,1,0.017391304,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2015,APARTMENT,1,31.875,1.125,3.75,0.023301435,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2015,APARTMENT,2,90,10,0,0,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2016,HOUSE,1,43,2.14893617,6.404255319,0.096471024,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2016,HOUSE,2,116,4,10.61538462,0.249355509,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2016,HOUSE,3,110.1111111,2.888888889,5.111111111,0.182608596,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2016,APARTMENT,3,150,3,21.66666667,0.458030007,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2016,APARTMENT,1,47.9,3.5,9.6,0.138602179,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2017,HOUSE,1,48.07692308,1.153846154,10.5,0.169490112,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2017,HOUSE,2,101.8,3.4,21.6,0.288849303,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2017,HOUSE,3,112.6666667,3.333333333,5.833333333,0.205147072,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2017,APARTMENT,1,54.33333333,1.666666667,10.83333333,0.161100709,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
RESERVOIR,2017,APARTMENT,3,149,3,46,0.7,-37.716897,145.006985,21,5,41,24,33,9,25,21,73,38,56,20
ABBOTSFORD,2015,HOUSE,1,79.43046358,2.238410596,4.145695364,0.070352384,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2015,HOUSE,3,298.4444444,3.888888889,3.333333333,0.086241122,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2015,HOUSE,2,156.5714286,5.178571429,3.392857143,0.254983791,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2015,APARTMENT,2,193.2592593,4.407407407,2.074074074,0.068057989,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2015,APARTMENT,1,100.0490196,1.607843137,5.754901961,0.147236336,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,HOUSE,1,77.56953642,2.463576159,8.735099338,0.297811367,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,HOUSE,2,163.6896552,4.655172414,4.448275862,0.425980858,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,HOUSE,3,319,3.294117647,9.117647059,0.292057064,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,APARTMENT,1,87,4.85106383,11.70212766,0.259097691,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,APARTMENT,2,174.7333333,3.111111111,8.577777778,0.226368676,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2016,APARTMENT,3,180,2,1,0.7,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2017,HOUSE,1,79.82608696,4.326086957,9.391304348,0.447535976,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2017,HOUSE,3,218.875,2.625,16.25,0.478438604,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2017,HOUSE,2,156.2222222,5,4.444444444,0.411111111,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2017,APARTMENT,1,95.75,5.410714286,15.07142857,0.353718043,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
ABBOTSFORD,2017,APARTMENT,2,168.65,2.35,16.55,0.346579411,-33.852469,151.129453,20,3,22,23,7,12,20,22,80,35,60,15
COLLINGWOOD,2015,APARTMENT,1,107.5942857,2.051428571,21.13714286,0.273818839,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2015,APARTMENT,2,188.1538462,3.064102564,15.5,0.344284169,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2015,APARTMENT,3,418.2,1.8,4.8,0.026862589,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2015,HOUSE,1,82.68115942,2.130434783,10.1884058,0.22747241,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2015,HOUSE,2,232.3928571,3.821428571,4.464285714,0.206396379,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2015,HOUSE,3,497.75,1,0,0,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,HOUSE,1,80.65555556,2.444444444,12.9,0.250944263,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,HOUSE,3,330.8,1.933333333,8.733333333,0.296481706,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,HOUSE,2,193.2222222,3.444444444,7.805555556,0.40703403,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,APARTMENT,1,97.7025641,2.235897436,24.04102564,0.404300217,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,APARTMENT,2,175.8785047,2.794392523,20.08411215,0.444041567,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,APARTMENT,3,380.875,3.75,7.75,0.320007987,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2016,APARTMENT,1,70,1,0,0,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,HOUSE,1,84.27272727,2.636363636,17.33333333,0.307901219,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,HOUSE,3,330.4,2.2,18.4,0.381423825,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,HOUSE,2,186.1666667,2.583333333,10.75,0.497149712,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,APARTMENT,1,96.54320988,1.938271605,29.82716049,0.474971788,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,APARTMENT,2,173.0869565,2.652173913,28.80434783,0.505805404,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
COLLINGWOOD,2017,APARTMENT,3,394.6666667,3.666666667,18,0.512328767,-32.604231,149.446459,0,0,0,1,0,0,0,0,0,1,0,0
RICHMOND,2015,APARTMENT,2,189.75,2.57,11.07,0.219310991,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2015,APARTMENT,1,110.8107256,4.097791798,15.20189274,0.266939757,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2015,APARTMENT,3,367.2,4,3.5,0.078141501,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2015,HOUSE,1,91.14832536,2.483253589,8.602870813,0.135540184,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2015,HOUSE,3,336.4864865,2.945945946,6.094594595,0.168144778,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2015,HOUSE,2,196.0659341,3.32967033,10.43956044,0.242511917,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,HOUSE,1,77.38723404,2.731914894,10.58723404,0.219566886,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,HOUSE,2,209.6956522,2.652173913,13.41304348,0.278033172,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,HOUSE,3,337.2307692,2.576923077,11.05128205,0.24077823,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,APARTMENT,1,119.9194444,5.569444444,16.68611111,0.331518885,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,APARTMENT,2,204.2975207,2.421487603,14.79338843,0.333157019,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2016,APARTMENT,3,350.25,3.583333333,2.416666667,0.032061521,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,HOUSE,1,77.88571429,2.761904762,13.81904762,0.321141387,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,HOUSE,2,214.2972973,2.540540541,13.75675676,0.292459702,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,HOUSE,3,340.65625,3.5,16.875,0.32830148,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,APARTMENT,1,122.5828221,6.055214724,17.22699387,0.363948263,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,APARTMENT,2,201.0576923,2.846153846,13.67307692,0.424398843,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
RICHMOND,2017,APARTMENT,3,296.6,2.4,10,0.110920098,-33.597753,150.75289,21,9,46,29,39,1,22,20,54,29,39,10
FITZROY,2015,APARTMENT,1,118.5465587,2.570850202,18.82186235,0.315192454,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2015,APARTMENT,2,227.1454545,2.945454545,15.09090909,0.297278067,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2015,APARTMENT,3,345.7142857,2.428571429,15.14285714,0.331076328,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2015,HOUSE,1,87.06827309,2.875502008,17.20883534,0.201562477,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2015,HOUSE,2,211.2,2.493333333,17.32,0.346327765,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2015,HOUSE,3,281.2857143,3,7.428571429,0.172372213,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,HOUSE,1,87.65665236,2.643776824,21.3776824,0.293690221,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,HOUSE,3,317.15625,3.59375,7.84375,0.330220786,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,HOUSE,2,214.6111111,2.855555556,19.65555556,0.410071531,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,APARTMENT,1,112.7915309,3.035830619,22.71986971,0.390101055,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,APARTMENT,2,222.1212121,2.757575758,18.68181818,0.329079271,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,APARTMENT,3,303.8,2.9,27.4,0.564592259,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2016,APARTMENT,1,90,1,0,0,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,APARTMENT,1,117.7181818,2.972727273,31.79090909,0.492661984,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,APARTMENT,3,224,2.75,34.75,0.47962963,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,APARTMENT,2,218.2758621,2.896551724,22.62068966,0.417578556,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,HOUSE,1,84.36263736,2.362637363,25.73626374,0.36207032,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,HOUSE,2,202.3428571,3.514285714,26.65714286,0.527479294,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
FITZROY,2017,HOUSE,3,316.75,3.125,8.125,0.417192674,-37.800917,144.979165,20,23,80,34,60,20,39,38,80,77,60,17
CLIFTON HILL,2015,APARTMENT,1,81.17307692,1.884615385,6.269230769,0.092791153,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2015,APARTMENT,2,145.5714286,1.857142857,29,0.417717267,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2015,APARTMENT,3,230,5,0,0,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2015,HOUSE,2,186.4666667,5.133333333,3.766666667,0.105619104,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2015,HOUSE,3,190.9473684,4.210526316,9.789473684,0.467490674,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2015,HOUSE,1,67.64615385,2.246153846,10.12307692,0.125867842,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,HOUSE,1,71.73076923,2.096153846,11.75,0.191176243,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,HOUSE,2,167.4137931,3.310344828,9.586206897,0.233712253,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,HOUSE,3,251.2,2.933333333,4,0.280888031,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,APARTMENT,1,88.6097561,2.804878049,15.92682927,0.297308897,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,APARTMENT,2,198.5714286,2.142857143,3.571428571,0.050542672,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2016,APARTMENT,3,230.3333333,3,19,0.466666667,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,HOUSE,1,70.28571429,2.380952381,13.42857143,0.321427747,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,HOUSE,2,186.8888889,2.666666667,14.88888889,0.391163194,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,HOUSE,3,275.25,3.5,1.75,0.221666667,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,APARTMENT,1,107.4615385,1.923076923,20.23076923,0.349421787,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,APARTMENT,2,220.5,2.5,9,0.139203117,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
CLIFTON HILL,2017,APARTMENT,3,173,2,0,0,-37.788118,144.992067,22,15,63,23,36,20,32,40,80,65,60,19
FITZROY NORTH,2015,HOUSE,1,78.21705426,2.069767442,6.899224806,0.109886751,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2015,HOUSE,2,185.5,3.467741935,5.774193548,0.173765837,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2015,HOUSE,3,326.875,3.25,1.25,0.027046637,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2015,APARTMENT,1,89.49275362,2.355072464,11.38405797,0.188548395,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2015,APARTMENT,2,190.9230769,3.435897436,10.51282051,0.272550207,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2016,HOUSE,1,73.68211921,2.059602649,6.649006623,0.195293611,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2016,HOUSE,2,188.7313433,2.373134328,9.820895522,0.30044982,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2016,HOUSE,3,279.0769231,3.615384615,6.153846154,0.245974334,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2016,APARTMENT,1,127.3006536,3.013071895,16.58169935,0.331635478,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2016,APARTMENT,2,197.8461538,1.923076923,15.69230769,0.347885351,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,HOUSE,1,72.04477612,2.298507463,7,0.301470854,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,HOUSE,2,171.1071429,2.892857143,16.39285714,0.473725219,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,HOUSE,3,209.6666667,2.833333333,9.333333333,0.268280882,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,APARTMENT,1,93.33333333,2.45,19.1,0.353486368,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,APARTMENT,2,189.6875,3.125,12.6875,0.301402079,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
FITZROY NORTH,2017,APARTMENT,3,240,2,2,0.7,-37.7834,144.984688,22,21,68,22,37,20,33,40,80,64,60,19
EAST MELBOURNE,2015,APARTMENT,1,117.3736842,2.505263158,12.86315789,0.224356313,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2015,APARTMENT,2,255.7083333,3.177083333,8.84375,0.17466305,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2015,APARTMENT,3,428.8,10.1,5.4,0.397058824,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2015,HOUSE,2,225.875,3.375,0.625,0.016341858,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2015,HOUSE,1,86.64285714,1.5,15.42857143,0.17244696,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2015,HOUSE,3,576,2.5,0,0,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,APARTMENT,1,115.4699454,3.338797814,18.09289617,0.342639834,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,APARTMENT,2,238.58,3.82,12.23,0.234680952,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,APARTMENT,3,438.7333333,6.333333333,6.2,0.23583517,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,HOUSE,2,250.8,2.2,6.7,0.196533369,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,HOUSE,1,102.6111111,2.111111111,14.94444444,0.13098474,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2016,HOUSE,3,484,3,2,0.466666667,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,APARTMENT,1,114.4307692,2.8,23.64615385,0.375556294,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,APARTMENT,2,242.2162162,2.918918919,17.89189189,0.277872801,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,APARTMENT,3,584.4285714,7.285714286,10,0.232375556,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,HOUSE,2,305.3333333,2.666666667,4.5,0.156688778,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,HOUSE,1,140.1428571,1.857142857,20.85714286,0.248933823,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
EAST MELBOURNE,2017,HOUSE,3,499,5,3,0.7,-37.81664,144.987811,22,9,66,27,56,20,39,40,80,79,60,21
